idviv,fecharecol,lat,lon,estadoviv,eval+ID,eval+PD,eval+IDPD,numidad,numidn,numpda,numpdn,presidad,presidn,prespda,prespdn,otraespecie,idotra,pdotra,menores0a4,menores5a14,totalhabit,techocol,paredcol,numperro,numgato,numgallinas,numcabras,gallinerosize,corralsize,otroanimal,cantotro,numinsectos,idnegativo,idpositivo,pdnegativo,pdpositivo
1011208397,3/10/2018,-2845901599,-6570471997,Evaluada,,,,0,0,0,0,,,,,,,,0,0,6,No,No,4,1,0,0,,,,,,,,,
1011208394,3/10/2018,-2845938404,-6570495299,Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,6,0,0,0,,,,,,,,,
1011208393,3/10/2018,-2845910098,-6570481301,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208310,3/10/2018,-2845825701,-6570374901,Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,3,0,0,0,,,,,,,,,
1011208365,3/10/2018,-2844740303,-6570965096,Evaluada,,,,0,0,0,0,,,,,,,,1,1,4,No,No,3,0,0,0,,,,,,,,,
1011208366,3/10/2018,-2844714403,-6570964099,Evaluada,,,,0,0,0,0,,,,,,,,0,2,5,No,No,3,0,0,0,,,,,,,,,
1011208367,3/10/2018,-2844645797,-6570960101,Evaluada,,,,0,0,0,0,,,,,,,,0,1,6,No,No,2,0,0,0,,,,,,,,,
1011208368,3/10/2018,-2844605003,-6570969799,Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,No,No,6,0,0,0,,,,,,,,,
1011208298,3/10/2018,-2845503702,-6570741702,Evaluada y Rociada/tratada,,1,,,,,,No,No,Si,Si,,,,0,0,3,No,No,3,1,8,0,,,,,7,0,0,7,0
1011208390,3/10/2018,-2845268296,-6570886399,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208386,3/10/2018,-2845210302,-6570858303,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208387,3/10/2018,-28453553,-6570892802,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208384,3/10/2018,-28452776,-6570760603,Evaluada,,,,0,0,0,0,,,,,,,,0,0,7,No,No,2,0,0,0,,,,,,,,,
1011208389,3/10/2018,-2845276401,-6570886298,Evaluada,,,,0,0,0,0,,,,,,,,1,0,4,Si,Si,3,1,0,0,,,Otros animales,1,,,,,
1011208388,3/10/2018,-28453293,-65708924,Evaluada,,,,0,0,0,0,,,,,,,,0,1,6,No,No,3,0,0,0,,,,,,,,,
1011208382,3/10/2018,-2845603899,-6570707101,Evaluada,,,,0,0,0,0,,,,,,,,1,0,3,Si,Si,1,0,0,0,,,,,,,,,
1011208381,3/10/2018,-2845978201,-6570395697,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208385,3/10/2018,-2845211903,-6570847096,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,0,0,0,0,,,,,,,,,
1011208383,3/10/2018,-28452373,-65707213,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208298,2/10/2018,-2845503702,-6570741702,Evaluada,,1,,0,0,4,3,,,,,T. guasayana,,Si,0,0,3,No,No,3,1,8,0,Chico,,,,8,0,0,8,0
1011208294,2/10/2018,-2845290198,-6570700899,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,0,0,0,0,,,,,,,,,
1011208299,2/10/2018,-2845278002,-6570708199,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,0,0,0,0,,,,,,,,,
1011208297,2/10/2018,-2845468699,-6570697001,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208296,2/10/2018,-2845372701,-6570697001,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208295,2/10/2018,-2845266201,-6570688996,Evaluada,,,,0,0,0,0,,,,,,,,1,0,2,No,No,2,2,0,0,,,,,,,,,
1011208357,2/10/2018,-2843695197,-6570425897,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208359,2/10/2018,-2845508303,-6570690899,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208360,2/10/2018,-2845579801,-6570708903,Evaluada,,,,0,0,0,0,,,,,T. guasayana,,Si,0,0,5,Si,Si,3,1,0,0,,,,,1,0,0,1,0
1011208330,2/10/2018,-2843859298,-6570455804,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208358,2/10/2018,-28453063,-6570647003,Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,Si,Si,4,0,0,0,,,,,,,,,
1011208353,2/10/2018,-2843824798,-6570445402,Evaluada,,,,0,0,0,0,,,,,,,,1,0,3,Si,Si,0,0,0,0,,,,,,,,,
1011208270,2/10/2018,-2843889096,-6570463196,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208352,2/10/2018,-2843832803,-6570447204,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,Si,0,0,0,0,,,,,,,,,
1011208351,2/10/2018,-2843840598,-6570477001,Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,Si,Si,0,0,0,0,,,Otros animales,1,,,,,
1011208355,2/10/2018,-2843754499,-6570420197,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208356,2/10/2018,-2843728398,-6570428101,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208354,2/10/2018,-2843814396,-6570459701,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208346,2/10/2018,-2845086501,-6570693204,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208348,2/10/2018,-2845217803,-6570672501,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208340,2/10/2018,-2844854004,-6570582303,Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,Si,Si,1,0,0,0,,,,,,,,,
1011208349,2/10/2018,-2845328202,-6570692802,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208341,2/10/2018,-2844897103,-6570588699,Evaluada,,,,0,0,0,0,,,,,,,,0,1,6,Si,Si,4,1,0,0,,,conejos,1,,,,,
1011208343,2/10/2018,-2844974804,-6570600903,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208342,2/10/2018,-2844910196,-6570590199,Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,Si,Si,1,0,0,0,,,,,,,,,
1011208350,2/10/2018,-2845447199,-6570674303,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208344,2/10/2018,-2845001902,-6570608497,Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,6,0,6,0,,,,,,,,,
1011208345,2/10/2018,-2845016998,-6570683599,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208347,2/10/2018,-2845210603,-6570673297,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,2,1,0,0,,,,,,,,,
1011208362,2/10/2018,-2845626396,-6570702801,Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,3,0,0,0,,,,,,,,,
1011208361,2/10/2018,-2844709801,-6570284704,Evaluada,,,,0,0,0,0,,,,,,,,0,4,8,No,No,0,1,0,0,,,,,,,,,
1011208363,2/10/2018,-2845600597,-6570725399,Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,No,No,1,0,0,0,,,,,,,,,
1011208286,2/10/2018,-2844716004,-6570106999,Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,0,0,3,Si,No,2,1,15,0,,,Otros animales,3,,,,,
1011208364,2/10/2018,-2845584302,-6570747703,Evaluada,,,,0,0,0,0,,,,,,,,1,1,5,No,No,2,0,0,0,,,,,,,,,
1011208218,1/10/2018,-2843603197,-6570256197,Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,1,0,3,Si,Si,2,0,4,0,,,conejos,1,,,,,
1011208209,1/10/2018,-2844655504,-6570168204,Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,0,0,1,Si,Si,2,1,8,0,,,,,,,,,
1011208193,1/10/2018,-2844865998,-6569991203,Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,0,0,1,No,No,0,0,0,0,,,,,,,,,
1011208257,1/10/2018,-2843792796,-6570128297,Evaluada y Rociada/tratada,1,,,,,,,No,Si,No,No,,,,0,3,5,Si,Si,1,0,0,0,,,,,1,1,0,0,0
1011208249,1/10/2018,-2843740703,-6570418202,Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,0,1,2,No,Si,3,0,0,0,,,Otros animales,1,,,,,
1011208250,1/10/2018,-2843724802,-6570418403,Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,0,4,7,No,No,2,0,0,0,,,,,,,,,
1011208265,28/9/2018,-2844771501,-6570531802,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208324,28/9/2018,-2844842596,-6570398597,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208322,28/9/2018,-2844847097,-65703848,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208329,28/9/2018,-2844836201,-65705127,Evaluada,,,,0,0,0,0,,,,,,,,2,4,7,Si,Si,3,1,0,0,,,,,,,,,
1011208321,28/9/2018,-2844842001,-6570424204,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208327,28/9/2018,-2844849302,-6570462702,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208267,28/9/2018,-2844770696,-6570498803,Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,1,1,1,0,Chico,,,,,,,,
1011208328,28/9/2018,-2844840903,-6570477303,Evaluada,,,,0,0,0,0,,,,,,,,1,1,4,No,No,0,0,0,0,,,,,,,,,
1011208266,28/9/2018,-2844772004,-6570510202,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208269,28/9/2018,-2844775801,-6570385496,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208323,28/9/2018,-2844843803,-6570389503,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208326,28/9/2018,-2844848597,-6570452099,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208268,28/9/2018,-2844779204,-6570437699,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208325,28/9/2018,-2844848497,-6570440599,Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,Si,No,0,0,0,0,,,,,,,,,
1011208332,28/9/2018,-2844781098,-6570519003,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208335,28/9/2018,-28448376,-6570416199,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,0,1,0,0,,,,,,,,,
1011208334,28/9/2018,-2844837399,-6570378296,Evaluada,,,,0,0,0,0,,,,,,,,0,2,4,No,No,2,0,0,0,,,,,,,,,
1011208258,28/9/2018,-2844800997,-6570574198,Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,No,No,2,0,0,0,,,,,,,,,
1011208338,28/9/2018,-2844786697,-6570373803,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208333,28/9/2018,-2844785599,-6570336998,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208336,28/9/2018,-2844785096,-6570415403,Evaluada,,,,0,0,0,0,,,,,,,,1,2,5,No,No,1,0,0,0,,,,,,,,,
1011208260,28/9/2018,-2844781802,-6570497604,Evaluada,,,,0,0,0,0,,,,,,,,0,1,5,No,No,2,1,0,0,,,,,,,,,
1011208331,28/9/2018,-2844781903,-6570509104,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208259,28/9/2018,-2844815003,-6570581499,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208339,28/9/2018,-2844828598,-6570543503,Evaluada,,,,0,0,0,0,,,,,,,,1,1,4,No,No,2,0,0,0,,,,,,,,,
1011208337,28/9/2018,-28447872,-6570399804,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208283,28/9/2018,-2844702501,-6570075802,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208292,28/9/2018,-2844660399,-6570262198,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208284,28/9/2018,-2844672804,-6570092398,Evaluada,,,,0,0,0,0,,,,,,,,0,1,4,No,No,4,0,0,0,,,Otros animales,1,,,,,
1011208289,28/9/2018,-2844662997,-6570146604,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208288,28/9/2018,-2844671899,-65701273,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,Si,6,0,0,0,,,,,,,,,
1011208287,28/9/2018,-2844655101,-6570116697,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,1,0,0,0,,,,,,,,,
1011208290,28/9/2018,-2844632604,-6570182998,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,Si,Si,0,0,0,0,,,,,,,,,
1011208282,28/9/2018,-2844714001,-6570058401,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208281,28/9/2018,-2843764801,-6570261402,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208291,28/9/2018,-2844641397,-6570255702,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208285,28/9/2018,-2844683801,-6570101903,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,0,0,0,0,,,,,,,,,
1011208286,28/9/2018,-2844716004,-6570106999,Evaluada,,1,,0,0,2,4,,,,,,,,0,0,2,Si,No,2,1,10,0,Chico,,Otros animales,3,3,0,0,3,0
1011208293,28/9/2018,-2844695401,-6570392,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208308,28/9/2018,-2844692099,-6570383501,Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,No,No,5,0,0,0,,,,,,,,,
1011208307,28/9/2018,-2844689501,-65704236,Deshabitada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208304,28/9/2018,-2844703297,-65704753,Evaluada,,,,0,0,0,0,,,,,,,,0,3,8,No,No,3,0,0,0,,,,,,,,,
1011208303,28/9/2018,-2844703297,-65704854,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,3,0,0,0,,,,,,,,,
1011208301,28/9/2018,-2844702199,-65705214,Evaluada,,,,0,0,0,0,,,,,,,,0,2,5,No,No,3,2,0,0,,,,,,,,,
1011208309,28/9/2018,-2844715803,-6570280898,Evaluada,,1,,0,0,0,3,,,,,,,,1,0,3,No,No,8,7,0,0,,,,,3,0,0,3,0
1011208306,28/9/2018,-2844691898,-6570419099,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208302,28/9/2018,-2844703699,-6570496003,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208305,28/9/2018,-2844703599,-6570458704,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208230,26/9/2018,-2843926999,-6570450196,Evaluada,,,,0,0,0,0,,,,,,,,0,1,2,No,Si,0,1,0,0,,,,,,,,,
1011208256,26/9/2018,-2843766301,-6570373904,Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,No,No,1,0,0,0,,,,,,,,,
1011208252,26/9/2018,-2843880999,-6570398496,Evaluada,,,,0,0,0,0,,,,,,,,0,2,4,No,No,3,0,0,0,,,,,,,,,
1011208253,26/9/2018,-2843868501,-6570438503,Deshabitada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208257,26/9/2018,-2843792796,-6570128297,Evaluada,1,,,0,3,0,0,,,,,,,,0,3,5,Si,Si,1,0,0,0,,,,,3,3,0,0,0
1011208251,26/9/2018,-2843844202,-6570441898,Evaluada,,,,0,0,0,0,,,,,,,,0,1,4,No,No,3,0,0,0,,,,,,,,,
1011208255,26/9/2018,-2843815897,-6570436299,Evaluada,,,,0,0,0,0,,,,,,,,0,3,5,No,No,3,0,0,0,,,,,,,,,
1011208254,26/9/2018,-2843786803,-6570428696,Evaluada,,,,0,0,0,0,,,,,,,,0,0,5,No,No,4,0,0,0,,,,,,,,,
1011208246,26/9/2018,-2843750199,-6570389603,Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,Si,Si,0,0,0,0,,,,,,,,,
1011208261,26/9/2018,-2843696203,-65704222,Evaluada,,,,0,0,0,0,,,,,,,,0,1,5,Si,Si,1,0,0,0,,,,,,,,,
1011208247,26/9/2018,-2843735497,-6570387801,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,Si,0,0,0,0,,,,,,,,,
1011208250,26/9/2018,-2843724802,-6570418403,Evaluada,1,,,1,0,0,0,,,,,,,,0,4,7,No,No,2,0,0,0,,,,,1,1,0,0,0
1011208249,26/9/2018,-2843740703,-6570418202,Evaluada,,1,,0,0,4,6,,,,,,,,0,1,2,No,Si,3,0,0,0,,,Otros animales,1,3,0,0,3,0
1011208263,26/9/2018,-2843680898,-6570360702,Evaluada,,,,0,0,0,0,,,,,,,,1,2,5,Si,Si,5,0,0,0,,,Otros animales,4,,,,,
1011208264,26/9/2018,-28437173,-6570371297,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208262,26/9/2018,-2843681199,-6570421698,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208248,26/9/2018,-2843753301,-6570399301,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208209,26/9/2018,-2844655504,-6570168204,Evaluada,,1,,0,0,1,1,,,,,,,,0,0,1,Si,Si,2,1,7,0,,,,,1,0,0,1,0
1011208210,26/9/2018,-2844711998,-6570178899,Evaluada,,,,0,0,0,0,,,,,,,,1,0,3,No,No,0,0,0,0,,,,,,,,,
1011208205,26/9/2018,-2844714898,-65700769,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208208,26/9/2018,-2844666702,-65701474,Evaluada,,,,0,0,0,0,,,,,,,,1,1,4,No,No,2,0,0,0,,,equinos,9,,,,,
1011208204,26/9/2018,-2844771098,-6570014203,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208207,26/9/2018,-2844708402,-6570097402,Evaluada,,,,0,0,0,0,,,,,,,,0,1,5,No,No,3,0,0,0,,,,,,,,,
1011208220,26/9/2018,-2844799404,-6569978102,Evaluada,,,,0,0,0,0,,,,,,,,0,2,3,No,No,1,0,0,0,,,,,,,,,
1011208206,26/9/2018,-2844713699,-6570078601,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208277,26/9/2018,-2844296004,-6569756904,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,7,0,0,0,,,,,,,,,
1011208275,26/9/2018,-2844059399,-6569826599,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208274,26/9/2018,-28440221,-6569876899,Evaluada,,,,0,0,0,0,,,,,,,,1,4,10,No,No,3,2,0,0,,,,,,,,,
1011208279,26/9/2018,-2844758802,-6570010004,Evaluada,,1,,0,0,0,1,,,,,,,,0,2,4,No,No,4,0,0,0,,,,,1,0,0,1,0
1011208271,26/9/2018,-2843981397,-6570044604,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208272,26/9/2018,-2843998798,-6569983399,Deshabitada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208276,26/9/2018,-2844189101,-6569734801,Evaluada,,,,0,0,0,0,,,,,,,,1,0,3,No,No,3,0,0,0,,,,,,,,,
1011208273,26/9/2018,-2844034304,-6569884099,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208280,26/9/2018,-2844732902,-6570042701,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208278,26/9/2018,-2844308803,-6569764003,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208214,24/9/2018,-2844481998,-6569945497,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208218,24/9/2018,-2843603197,-6570256197,Evaluada,1,,,3,1,0,0,,,,,,,,1,0,3,Si,Si,2,0,5,0,,,conejos,1,4,3,1,0,0
1011208216,24/9/2018,-2844477396,-6569989501,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208213,24/9/2018,-2844459803,-6569937299,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208211,24/9/2018,-2844432,-6569998696,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208219,24/9/2018,-2843759797,-6570318298,Evaluada,,,,0,0,0,0,,,,,,,,1,3,9,No,No,2,0,0,0,,,equinos,3,,,,,
1011208215,24/9/2018,-2844485996,-65699806,Evaluada,,,,0,0,0,0,,,,,,,,1,1,4,No,No,3,0,0,0,,,,,,,,,
1011208212,24/9/2018,-2844440902,-6569966602,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208217,24/9/2018,-2844478897,-6570001001,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208194,24/9/2018,-2844157401,-6569931599,Evaluada,,,,0,0,0,0,,,,,,,,0,3,4,No,No,1,0,0,0,,,,,,,,,
1011208180,24/9/2018,-2844716499,-6569913897,Evaluada,,,,0,0,0,0,,,,,,,,0,2,5,No,No,6,7,0,0,,,,,,,,,
1011208201,24/9/2018,-2844525701,-6570035996,Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,No,No,3,2,0,0,,,,,,,,,
1011208197,24/9/2018,-2844539003,-6569965697,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208198,24/9/2018,-2844552398,-6569975001,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208199,24/9/2018,-2844540001,-6570001496,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208202,24/9/2018,-2843687,-6570353502,Evaluada,,,,0,0,0,0,,,,,,,,0,1,5,No,No,2,0,0,0,,,Otros animales,1,,,,,
1011208195,24/9/2018,-2844497002,-6569987901,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208200,24/9/2018,-28445313,-6570002602,Evaluada,,,,0,0,0,0,,,,,,,,1,7,9,No,No,1,0,0,0,,,,,,,,,
1011208196,24/9/2018,-2844521703,-6569955898,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208203,24/9/2018,-2843673597,-6570294301,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,Si,4,0,50,0,,,equinos,2,,,,,
1011208238,24/9/2018,-2844370401,-6569974297,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208233,24/9/2018,-2844425102,-65699662,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208234,24/9/2018,-2844427901,-6569926,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208235,24/9/2018,-2844422,-65699245,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208239,24/9/2018,-2843559796,-65703904,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208240,24/9/2018,-2843548003,-6570378799,Evaluada,,,,0,0,0,0,,,,,,,,1,4,7,Si,Si,1,0,0,0,,,Otros animales,6,,,,,
1011208236,24/9/2018,-28443932,-6569916604,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208237,24/9/2018,-2844379303,-6569960802,Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208243,24/9/2018,-2843628603,-6570417004,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208232,24/9/2018,-2844420601,-6569988697,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208231,24/9/2018,-2844419603,-6569997598,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208244,24/9/2018,-28436352,-6570418303,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208845,24/9/2018,,,Evaluada,,,,0,0,0,0,,,,,,,,1,1,7,Si,Si,4,0,0,0,,,Otros animales,1,,,,,
1011208242,24/9/2018,-2843593701,-6570408496,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208241,24/9/2018,-2843594497,-65704078,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208154,21/9/2018,-2844636703,-6569924902,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208156,21/9/2018,-2844650902,-6569990901,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208152,21/9/2018,-2844659803,-6569896303,Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,No,No,5,1,0,0,,,,,,,,,
1011208159,21/9/2018,-28446808,-6569940099,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,8,1,0,0,,,,,,,,,
1011208151,21/9/2018,-2844677598,-6569904501,Evaluada,,,,0,0,0,0,,,,,T. guasayana,,Si,0,1,2,No,No,2,0,0,0,,,,,,,,,
1011208157,21/9/2018,-2844663902,-65699906,Evaluada,,,,0,0,0,0,,,,,,,,0,2,3,No,No,3,3,0,0,,,,,,,,,
1011208160,21/9/2018,-2844682904,-6569934902,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208153,21/9/2018,-2844660197,-6569891199,Evaluada,,,,0,0,0,0,,,,,,,,0,3,6,No,No,2,0,0,0,,,,,,,,,
1011208155,21/9/2018,-2844631598,-6569944901,Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,1,1,0,0,,,,,,,,,
1011208158,21/9/2018,-2844675897,-6569964901,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208130,21/9/2018,-2844642797,-6570005796,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208164,21/9/2018,-2844603402,-6570047001,Evaluada,,,,0,0,0,0,,,,,,,,0,2,5,No,No,1,0,0,0,,,,,,,,,
1011208163,21/9/2018,-28446089,-6570026499,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208167,21/9/2018,-2844648597,-6570056004,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208191,21/9/2018,-2844944,-6569841804,Evaluada,,,,0,0,0,0,,,,,,,,1,1,4,No,No,0,0,0,0,,,,,,,,,
1011208166,21/9/2018,-2844650902,-6570047596,Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208161,21/9/2018,-2844635496,-6570004203,Evaluada,,,,0,0,0,0,,,,,,,,1,2,5,No,No,2,0,0,0,,,,,,,,,
1011208193,21/9/2018,-2844865998,-6569991203,Evaluada,,1,,0,0,0,1,,,,,,,,0,0,2,Si,No,0,0,0,0,,,,,1,0,0,1,0
1011208165,21/9/2018,-2844599102,-6570053003,Evaluada,,,,0,0,0,0,,,,,,,,2,3,5,No,No,1,0,0,0,,,,,,,,,
