"","idviv","posiTi","where","latitud","longitud","otraespecie","menores0a4","menores5a14","totalhabit","numperro","numgato","numgallinas","numcabras","otroanimal","cantotro","where.Tg","techo","pared"
"1594",1011206461,1,"peri","-28.44577787","-65.71461171",NA,0,1,3,3,0,10,1,NA,NA,NA,0,0
"1595",1011206463,0,NA,"-28.44533404","-65.71464784",NA,0,0,1,1,1,0,0,NA,NA,NA,0,0
"1596",1011206451,0,NA,"-28.44865043","-65.71471003",NA,0,1,4,3,1,0,0,NA,NA,NA,1,1
"1597",1011206464,0,NA,"-28.44524427","-65.71472771",NA,0,4,7,2,0,0,0,NA,NA,NA,0,0
"1598",1011208477,0,NA,"-28.45064297","-65.71495797",NA,0,1,3,2,0,0,0,"equinos",2,NA,1,1
"1599",1011208629,0,NA,"-28.44672628","-65.71497758",NA,2,2,10,4,0,0,0,NA,NA,NA,0,0
"1600",1011206138,0,NA,"-28.45341059","-65.71503483",NA,0,0,3,1,1,0,0,NA,NA,NA,0,0
"1601",1011206223,0,NA,"-28.44905192","-65.71512024",NA,0,3,5,3,0,0,0,NA,NA,NA,0,0
"1602",1011208479,1,"domiyperi","-28.45059997","-65.71514999",NA,0,0,1,12,4,0,0,NA,NA,NA,1,1
"1603",1011208486,1,"domiyperi","-28.44939399","-65.71515896","T. guasayana",0,2,5,3,2,0,0,"Otros animales",1,"peri",0,0
"1604",1011208486,1,"peri","-28.44939399","-65.71515896",NA,1,4,7,3,2,0,0,"Otros animales",1,NA,1,1
"1605",1011208485,0,NA,"-28.44949901","-65.71518897",NA,2,0,6,2,0,0,0,NA,NA,NA,1,1
"1606",1011206139,0,NA,"-28.45345393","-65.71520381",NA,0,0,3,3,0,17,3,NA,NA,NA,1,1
"1607",1011206139,0,NA,"-28.45345393","-65.71520381",NA,0,0,3,3,1,22,0,NA,NA,NA,0,0
"1608",1011206379,0,NA,"-28.45044608","-65.71521445",NA,0,0,1,0,0,0,0,NA,NA,NA,0,0
"1609",1011206194,0,NA,"-28.45026302","-65.71526701",NA,0,2,6,1,1,0,0,NA,NA,NA,0,0
"1610",1011206194,1,"domi","-28.45026302","-65.71526701",NA,0,2,6,1,1,0,0,NA,NA,NA,0,0
"1611",1011208484,0,NA,"-28.44961803","-65.71530397",NA,0,0,1,1,0,0,0,NA,NA,NA,1,1
"1612",1011206102,0,NA,"-28.44527101","-65.71537597",NA,2,1,5,0,0,0,0,NA,NA,NA,0,0
"1613",1011206195,0,NA,"-28.449929","-65.71540698",NA,0,0,5,1,1,5,0,NA,NA,NA,0,0
"1614",1011206195,1,"peri","-28.449929","-65.71540698",NA,0,1,10,1,1,15,0,"porcinos",2,NA,1,1
"1615",1011208317,0,NA,"-28.45319903","-65.71554403",NA,1,3,5,3,0,0,0,NA,NA,NA,0,0
"1616",1011208487,0,NA,"-28.44869602","-65.71556901",NA,1,0,3,1,0,0,0,NA,NA,NA,0,0
"1617",1011206224,0,NA,"-28.44979732","-65.71557052",NA,0,0,1,3,0,20,0,NA,NA,NA,0,0
"1618",1011206224,0,NA,"-28.44979732","-65.71557052",NA,0,0,1,3,0,20,0,NA,NA,NA,0,0
"1619",1011206224,1,"peri","-28.44979732","-65.71557052",NA,0,0,1,3,0,20,0,NA,NA,NA,0,0
"1620",1011206222,0,NA,"-28.44866225","-65.71560882",NA,0,0,2,2,1,0,0,NA,NA,NA,0,0
"1621",1011208564,0,NA,"-28.44687003","-65.71589003",NA,1,1,4,6,1,0,0,NA,NA,NA,0,0
"1622",1011208490,0,NA,"-28.44892602","-65.71625699",NA,2,2,5,1,0,0,0,NA,NA,NA,0,0
"1623",1011208450,0,NA,"-28.45031901","-65.71638096",NA,2,0,4,3,0,0,0,NA,NA,NA,0,0
"1624",1011208602,0,NA,"-28.44904999","-65.71646998",NA,0,0,4,5,0,0,0,NA,NA,NA,0,0
"1625",1011208315,0,NA,"-28.45264499","-65.71647601",NA,0,0,1,0,1,0,0,NA,NA,NA,0,0
"1626",1011206237,0,NA,"-28.44877699","-65.71649504",NA,0,1,3,2,1,0,0,NA,NA,NA,1,0
"1627",1011206236,0,NA,"-28.44882502","-65.71654902",NA,0,0,2,1,0,0,0,NA,NA,NA,0,0
"1628",1011206242,0,NA,"-28.45102527","-65.71655111",NA,2,0,4,1,1,0,0,NA,NA,NA,0,0
"1629",1011206268,0,NA,"-28.44803302","-65.71656402",NA,0,0,4,1,0,0,0,"equinos",1,NA,0,0
"1630",1011206267,0,NA,"-28.44772599","-65.71663602",NA,1,1,7,6,0,0,0,"equinos",5,NA,0,0
"1631",1011208603,0,NA,"-28.449195","-65.71665203",NA,0,0,2,0,1,0,0,NA,NA,NA,0,0
"1632",1011206244,0,NA,"-28.44985315","-65.71665438",NA,1,1,4,2,1,0,0,NA,NA,NA,0,0
"1633",1011208563,0,NA,"-28.44789597","-65.71667902",NA,0,0,2,0,0,0,0,NA,NA,NA,0,0
"1634",1011208600,0,NA,"-28.44930103","-65.71670199",NA,0,0,2,0,0,0,0,NA,NA,NA,0,0
"1635",1011206245,0,NA,"-28.45089057","-65.71670341",NA,1,2,5,1,1,0,0,NA,NA,NA,0,0
"1636",1011206238,1,"peri","-28.44845002","-65.71671196",NA,2,0,3,5,3,0,0,NA,NA,NA,1,1
"1637",1011206238,1,"peri","-28.44845002","-65.71671196",NA,0,0,3,5,4,0,0,"Otros animales",1,NA,0,0
"1638",1011208540,0,NA,"-28.44921897","-65.71678698",NA,0,1,2,2,1,0,0,NA,NA,NA,0,0
"1639",1011206246,0,NA,"-28.45122283","-65.71681665",NA,1,0,3,2,0,0,0,NA,NA,NA,0,0
"1640",1011206140,1,"peri","-28.45237199","-65.71693995",NA,0,0,2,1,1,0,0,NA,NA,NA,0,0
"1641",1011208446,0,NA,"-28.45137899","-65.71704397",NA,1,0,3,0,0,0,0,NA,NA,NA,0,0
"1642",1011206221,0,NA,"-28.44986882","-65.71711103",NA,0,4,8,3,0,0,0,NA,NA,NA,0,0
"1643",1011206241,0,NA,"-28.45202473","-65.71720809",NA,0,0,6,1,1,0,0,NA,NA,NA,0,0
"1644",1011208598,0,NA,"-28.44954402","-65.71741898",NA,0,0,2,0,0,0,0,"Otros animales",4,NA,0,0
"1645",1011206250,0,NA,"-28.44970621","-65.71760732",NA,0,0,2,3,0,0,0,NA,NA,NA,0,0
"1646",1011206100,0,NA,"-28.44930396","-65.71765602",NA,0,0,1,0,0,0,0,NA,NA,NA,0,0
"1647",1011206249,0,NA,"-28.45013763","-65.71768158",NA,1,1,7,0,1,0,0,NA,NA,NA,0,0
"1648",1011208445,0,NA,"-28.45173396","-65.71768904",NA,0,0,1,0,0,0,0,NA,NA,NA,0,0
"1649",1011208311,0,NA,"-28.45176397","-65.71769298",NA,0,0,2,0,0,0,0,NA,NA,NA,0,0
"1650",1011208538,0,NA,"-28.44954897","-65.71770002",NA,0,0,2,4,0,0,0,NA,NA,NA,0,0
"1651",1011208597,0,NA,"-28.44980503","-65.71771502",NA,0,0,2,3,5,0,0,"Otros animales",1,NA,0,0
"1652",1011208641,1,"peri","-28.44990402","-65.71773103",NA,1,0,5,3,1,6,0,NA,NA,NA,0,0
"1653",1011208466,0,NA,"-28.45153296","-65.71773497",NA,1,0,3,0,1,0,0,NA,NA,NA,0,0
"1654",1011206248,0,NA,"-28.45102075","-65.71775643",NA,0,2,4,3,0,10,0,NA,NA,NA,0,0
"1655",1011206247,0,NA,"-28.45117874","-65.71779625",NA,3,1,12,3,2,0,0,NA,NA,NA,0,0
"1656",1011206266,0,NA,"-28.44784702","-65.71789398",NA,1,0,2,2,0,0,0,NA,NA,NA,0,0
"1657",1011206266,1,"peri","-28.44784702","-65.71789398",NA,1,0,3,2,2,0,0,NA,NA,NA,0,0
"1658",1011208534,0,NA,"-28.45016596","-65.71791502",NA,0,2,4,0,6,0,0,NA,NA,NA,0,0
"1659",1011206098,0,NA,"-28.450274","-65.71818198",NA,0,5,7,1,1,0,0,NA,NA,NA,1,0
"1660",1011206099,0,NA,"-28.45034399","-65.71820696",NA,0,0,3,1,0,0,0,"Otros animales",1,NA,1,0
"1661",1011208468,0,NA,"-28.451582","-65.71828298",NA,0,0,3,1,0,0,0,NA,NA,NA,0,0
"1662",1011208558,0,NA,"-28.44820702","-65.71842698",NA,0,0,3,0,0,0,0,NA,NA,NA,0,0
"1663",1011206264,0,NA,"-28.44910598","-65.71844299",NA,0,1,3,2,0,0,0,NA,NA,NA,0,0
"1664",1011208553,0,NA,"-28.44937001","-65.71858004",NA,0,1,3,3,0,0,0,NA,NA,NA,0,0
"1665",1011208406,0,NA,"-28.450719","-65.71859697",NA,1,0,2,0,1,0,0,NA,NA,NA,0,0
"1666",1011206265,0,NA,"-28.44827098","-65.71860401",NA,0,0,2,0,0,0,0,NA,NA,NA,0,0
"1667",1011208551,0,NA,"-28.44994904","-65.71865103",NA,0,0,2,0,0,0,0,NA,NA,NA,0,0
"1668",1011206269,0,NA,"-28.44931402","-65.71865204",NA,0,1,4,1,2,0,0,NA,NA,NA,0,0
"1669",1011208557,0,NA,"-28.44881597","-65.71865698",NA,0,2,5,1,0,0,0,NA,NA,NA,0,0
"1670",1011206263,0,NA,"-28.44987603","-65.71871599",NA,0,0,2,0,0,0,0,NA,NA,NA,0,0
"1671",1011206270,0,NA,"-28.44975701","-65.71876897",NA,0,0,3,1,0,0,0,NA,NA,NA,0,0
"1672",1011206225,0,NA,"-28.44885604","-65.71882999",NA,0,0,2,0,0,0,0,NA,NA,NA,0,0
"1673",1011206239,0,NA,"-28.44871103","-65.71883996",NA,0,0,3,0,0,0,0,NA,NA,NA,0,0
"1674",1011208407,0,NA,"-28.45052504","-65.71914598",NA,0,0,2,0,3,0,0,NA,NA,NA,0,0
"1675",1011206240,0,NA,"-28.44913004","-65.71922301",NA,0,0,4,4,0,0,0,NA,NA,NA,1,1
"1676",1011208452,0,NA,"-28.45042203","-65.71930901",NA,0,0,4,1,1,0,0,NA,NA,NA,0,0
"1677",1011208510,0,NA,"-28.44930396","-65.71935402",NA,0,0,2,1,0,0,0,NA,NA,NA,0,0
"1678",1011206312,1,"peri","-28.45038498","-65.71944497",NA,1,0,6,2,0,20,6,"conejos",1,NA,1,1
"1679",1011206312,1,"peri","-28.45038498","-65.71944497",NA,0,0,3,2,0,15,0,NA,NA,NA,0,1
"1680",1011208457,0,NA,"-28.44950303","-65.71945402",NA,0,0,3,0,1,0,0,NA,NA,NA,0,0
"1681",1011208453,0,NA,"-28.45041901","-65.71957899",NA,0,0,2,0,0,0,0,NA,NA,NA,0,0
"1682",1011206454,0,NA,"-28.4503574","-65.71980237",NA,0,0,2,0,0,0,0,NA,NA,NA,0,1
"1683",1011208409,0,NA,"-28.45049101","-65.71984604",NA,0,0,4,0,0,0,0,NA,NA,NA,0,0
"1684",1011209028,0,NA,"NA.NA","NA.NA",NA,0,2,4,5,1,0,0,NA,NA,NA,0,0
"1685",1011209029,0,NA,"NA.NA","NA.NA",NA,0,0,1,0,0,0,0,NA,NA,NA,0,0
"1686",1011209026,0,NA,"NA.NA","NA.NA",NA,0,0,1,1,0,0,0,NA,NA,NA,0,0
"1687",1011209027,1,"peri","NA.NA","NA.NA",NA,0,0,1,1,0,20,0,"equinos",1,NA,0,0
"1688",1011209036,0,NA,"NA.NA","NA.NA",NA,0,0,2,2,1,1,0,"Otros animales",1,NA,0,0
"1689",1011209035,0,NA,"NA.NA","NA.NA",NA,1,0,4,2,0,0,0,NA,NA,NA,0,0
"1690",1011209034,0,NA,"NA.NA","NA.NA",NA,1,0,5,2,0,0,0,NA,NA,NA,0,0
"1691",1011209041,0,NA,"NA.NA","NA.NA",NA,1,1,4,2,0,0,0,NA,NA,NA,0,0
"1692",1011209043,0,NA,"NA.NA","NA.NA",NA,0,2,4,4,0,0,0,NA,NA,NA,0,0
"1693",1011209045,0,NA,"NA.NA","NA.NA",NA,0,0,2,1,0,0,0,NA,NA,NA,0,0
"1694",1011209010,0,NA,"NA.NA","NA.NA",NA,0,1,3,3,0,0,0,NA,NA,NA,0,0
"1695",1011208943,0,NA,"NA.NA","NA.NA",NA,0,0,3,2,0,0,0,NA,NA,NA,0,0
"1696",1011208949,0,NA,"NA.NA","NA.NA",NA,0,0,2,3,0,0,0,NA,NA,NA,0,0
"1697",1011208950,0,NA,"NA.NA","NA.NA",NA,0,0,2,0,0,0,0,NA,NA,NA,0,0
"1698",1011208845,0,NA,"NA.NA","NA.NA",NA,1,1,4,1,2,0,0,"conejos",14,NA,1,0
"1699",1011208990,0,NA,"NA.NA","NA.NA",NA,0,1,4,4,0,0,0,"Otros animales",2,NA,0,0
"1700",1011208993,0,NA,"NA.NA","NA.NA",NA,0,3,6,3,0,0,0,NA,NA,NA,0,0
"1701",1011208992,0,NA,"NA.NA","NA.NA",NA,0,0,1,2,0,0,0,NA,NA,NA,1,1
"1702",1011208675,0,NA,"NA.NA","NA.NA",NA,0,0,2,1,0,0,0,NA,NA,NA,1,1
"1703",1011208673,0,NA,"NA.NA","NA.NA",NA,0,0,2,5,0,0,0,NA,NA,NA,1,1
"1704",1011208677,0,NA,"NA.NA","NA.NA",NA,0,0,2,1,0,0,0,NA,NA,NA,1,1
"1705",1011208670,0,NA,"NA.NA","NA.NA",NA,0,0,3,3,0,0,0,NA,NA,NA,0,0
"1706",1011208687,0,NA,"NA.NA","NA.NA",NA,0,0,1,0,0,0,0,NA,NA,NA,0,0
"1707",1011208690,0,NA,"NA.NA","NA.NA",NA,0,0,1,1,0,0,0,NA,NA,NA,0,0
"1708",1011208579,0,NA,"NA.NA","NA.NA",NA,0,1,2,0,0,0,0,NA,NA,NA,0,0
"1709",1011208625,0,NA,"NA.NA","NA.NA",NA,0,0,4,2,0,0,0,NA,NA,NA,0,0
"1710",1011208845,0,NA,"NA.NA","NA.NA",NA,1,1,7,4,0,0,0,"Otros animales",1,NA,1,1
"1711",1011206953,0,NA,"NA.NA","NA.NA",NA,0,0,5,2,0,0,NA,"Otros animales",1,NA,0,0
"1712",1011206954,0,NA,"NA.NA","NA.NA",NA,2,3,10,2,0,0,NA,NA,NA,NA,0,0
"1713",1011206952,0,NA,"NA.NA","NA.NA",NA,0,1,4,1,1,0,NA,NA,NA,NA,0,0
"1714",1011206951,0,NA,"NA.NA","NA.NA",NA,1,0,4,2,0,0,NA,NA,NA,NA,0,0
"1715",1011206900,0,NA,"NA.NA","NA.NA",NA,1,3,8,15,2,2,NA,NA,NA,NA,0,0
"1716",1011206820,0,NA,"NA.NA","NA.NA",NA,1,2,5,1,0,0,0,NA,NA,NA,0,0
"1717",1011206730,0,NA,"NA.NA","NA.NA",NA,2,0,4,3,0,0,0,NA,NA,NA,0,0
"1718",1011206730,1,"peri","NA.NA","NA.NA",NA,2,0,4,3,0,0,0,NA,NA,NA,0,0
"1719",1011206695,0,NA,"NA.NA","NA.NA",NA,0,0,2,0,0,0,0,NA,NA,NA,0,0
"1720",1011206511,0,NA,"NA.NA","NA.NA",NA,0,1,4,1,0,0,0,NA,NA,NA,0,0
"1721",1011206390,0,NA,"NA.NA","NA.NA",NA,1,1,4,2,0,0,0,NA,NA,NA,0,0
"1722",1011206508,0,NA,"NA.NA","NA.NA",NA,0,1,2,2,0,0,0,NA,NA,NA,0,0
"1723",1011206467,0,NA,"NA.NA","NA.NA",NA,0,0,3,1,0,0,0,NA,NA,NA,0,0
"1724",1011206468,0,NA,"NA.NA","NA.NA",NA,0,0,2,1,0,0,0,NA,NA,NA,0,0
"1725",1011206185,0,NA,"NA.NA","NA.NA",NA,1,1,6,2,1,0,0,NA,NA,NA,1,1
"1726",1011206129,0,NA,"NA.NA","NA.NA",NA,0,0,5,5,0,0,0,NA,NA,NA,1,1
"1727",1011206261,0,NA,"NA.NA","NA.NA",NA,3,0,4,1,4,30,0,"porcinos",20,NA,1,1
"1728",1011206259,0,NA,"NA.NA","NA.NA",NA,0,2,4,1,0,0,0,NA,NA,NA,0,0
"1729",1011206258,0,NA,"NA.NA","NA.NA",NA,0,1,2,0,0,0,0,NA,NA,NA,0,0
"1730",1011206257,0,NA,"NA.NA","NA.NA",NA,0,0,5,10,0,0,0,NA,NA,NA,0,0
"1731",1011206423,0,NA,"NA.NA","NA.NA",NA,1,1,5,0,0,0,0,NA,NA,NA,0,0
"1732",1011206422,0,NA,"NA.NA","NA.NA",NA,0,1,4,1,3,0,0,NA,NA,NA,0,0
"1733",1011206421,0,NA,"NA.NA","NA.NA",NA,1,0,3,0,0,0,0,NA,NA,NA,0,0
"1734",1011206258,1,"peri","NA.NA","NA.NA",NA,0,0,1,NA,0,12,0,NA,NA,NA,0,0
"1735",1011206259,0,NA,"NA.NA","NA.NA",NA,0,2,4,1,0,0,0,NA,NA,NA,0,0
"1736",1011206260,0,NA,"NA.NA","NA.NA",NA,0,0,4,2,2,0,0,NA,NA,NA,0,0
"1737",1011206257,1,"peri","NA.NA","NA.NA",NA,0,0,3,10,0,0,0,NA,NA,NA,0,0
"1738",1011206430,0,NA,"NA.NA","NA.NA",NA,0,1,3,4,0,0,0,NA,NA,NA,0,0
"1739",1011206370,0,NA,"NA.NA","NA.NA",NA,0,1,4,1,0,0,0,NA,NA,NA,0,0
"1740",1011205721,0,NA,"NA.NA","NA.NA",NA,0,1,4,3,0,10,0,NA,NA,NA,0,0
"1741",1011206362,0,NA,"NA.NA","NA.NA",NA,0,0,1,0,0,0,0,NA,NA,NA,0,0
"1742",1011205942,0,NA,"NA.NA","NA.NA",NA,0,0,2,0,1,30,0,"porcinos",4,NA,0,0
"1743",1011205943,0,NA,"NA.NA","NA.NA",NA,1,1,4,3,0,0,0,NA,NA,NA,0,0
"1744",1011206369,0,NA,"NA.NA","NA.NA",NA,2,3,8,4,2,0,0,"equinos",2,NA,0,0
"1745",1011206380,0,NA,"NA.NA","NA.NA",NA,0,0,3,3,0,0,0,NA,NA,NA,0,0
"1746",1011206377,0,NA,"NA.NA","NA.NA",NA,1,2,5,1,1,0,0,NA,NA,NA,0,0
"1747",1011206090,0,NA,"NA.NA","NA.NA",NA,1,0,4,3,4,1,0,NA,NA,NA,1,1
"1748",1011206403,0,NA,"NA.NA","NA.NA",NA,2,0,4,0,0,0,0,NA,NA,NA,0,0
"1749",1011206087,0,NA,"NA.NA","NA.NA",NA,1,4,7,8,3,0,0,"Otros animales",10,NA,0,0
"1750",1011206086,0,NA,"NA.NA","NA.NA",NA,1,0,6,10,0,0,0,NA,NA,NA,0,0
"1751",1011206088,0,NA,"NA.NA","NA.NA",NA,0,0,3,3,1,0,0,NA,NA,NA,0,0
"1752",1011206090,1,"peri","NA.NA","NA.NA",NA,0,0,7,2,4,2,0,NA,NA,NA,0,0
"1753",1011206089,1,"peri","NA.NA","NA.NA",NA,0,0,1,0,0,0,0,NA,NA,NA,0,0
"1754",1011206085,0,NA,"NA.NA","NA.NA",NA,0,0,3,0,0,0,0,NA,NA,NA,0,0
"1755",1011206262,0,NA,"NA.NA","NA.NA",NA,0,0,2,0,4,85,0,NA,NA,NA,0,0
"1756",1011206261,0,NA,"NA.NA","NA.NA",NA,1,0,6,1,5,15,0,"porcinos",10,NA,0,1
"1757",1011206372,0,NA,"NA.NA","NA.NA",NA,4,2,15,1,6,5,0,NA,NA,NA,0,0
"1758",1011206371,0,NA,"NA.NA","NA.NA",NA,0,0,2,3,0,0,0,NA,NA,NA,0,0
"1759",1011205876,0,NA,"NA.NA","NA.NA",NA,0,0,3,1,0,20,0,"bovinos",2,NA,1,1
"1760",1011206277,0,NA,"NA.NA","NA.NA",NA,1,1,5,0,2,0,0,NA,NA,NA,0,0
"1761",1011206373,0,NA,"NA.NA","NA.NA",NA,0,0,2,0,0,0,0,NA,NA,NA,0,0
"1762",1011206329,0,NA,"NA.NA","NA.NA",NA,0,0,1,0,0,0,0,NA,NA,NA,0,1
"1763",1011206326,1,"peri","NA.NA","NA.NA",NA,0,2,5,3,1,0,0,"equinos",2,NA,1,1
"1764",1011206328,0,NA,"NA.NA","NA.NA",NA,0,0,1,2,1,0,0,NA,NA,NA,1,1
"1765",1011206327,0,NA,"NA.NA","NA.NA",NA,0,0,3,2,2,0,0,NA,NA,NA,1,0
"1766",1011206349,0,NA,"NA.NA","NA.NA",NA,0,0,1,0,0,0,0,NA,NA,NA,0,0
"1767",1011206351,0,NA,"NA.NA","NA.NA",NA,2,1,8,2,0,3,0,NA,NA,NA,0,0
"1768",1011206350,0,NA,"NA.NA","NA.NA",NA,1,2,8,0,1,0,0,NA,NA,NA,0,0
"1769",1011206332,1,"domi","NA.NA","NA.NA",NA,0,1,2,2,0,0,0,NA,NA,NA,1,1
"1770",1011206331,0,NA,"NA.NA","NA.NA",NA,0,0,1,1,0,0,0,NA,NA,NA,0,0
"1771",1011206325,0,NA,"NA.NA","NA.NA",NA,0,1,5,4,0,0,0,NA,NA,NA,1,1
"1772",1011206323,0,NA,"NA.NA","NA.NA",NA,0,1,3,2,0,0,0,NA,NA,NA,0,0
"1773",1011206376,0,NA,"NA.NA","NA.NA",NA,1,3,4,2,0,0,0,NA,NA,NA,0,0
"1774",1011206375,0,NA,"NA.NA","NA.NA",NA,1,1,4,2,0,0,0,NA,NA,NA,0,0
"1775",1011205880,0,NA,"NA.NA","NA.NA",NA,0,2,4,1,1,7,0,NA,NA,NA,0,0
"1776",1011206313,0,NA,"NA.NA","NA.NA",NA,1,0,3,1,1,0,0,NA,NA,NA,0,0
"1777",1011206230,0,NA,"NA.NA","NA.NA",NA,0,2,4,2,1,0,0,NA,NA,NA,0,0
"1778",1011206227,1,"peri","NA.NA","NA.NA",NA,0,1,2,4,0,0,0,NA,NA,NA,0,0
"1779",1011206229,1,"peri","NA.NA","NA.NA",NA,2,2,6,1,0,0,0,NA,NA,NA,0,0
"1780",1011206228,0,NA,"NA.NA","NA.NA",NA,0,0,2,0,0,0,0,NA,NA,NA,0,0
"1781",1011206343,1,"domiyperi","NA.NA","NA.NA",NA,0,2,4,1,1,3,0,NA,NA,NA,0,0
"1782",1011206040,0,NA,"NA.NA","NA.NA",NA,0,1,3,4,0,0,0,NA,NA,NA,0,0
"1783",1011206130,0,NA,"NA.NA","NA.NA",NA,0,3,5,2,0,0,0,NA,NA,NA,0,0
"1784",1011206131,0,NA,"NA.NA","NA.NA",NA,0,0,1,2,0,0,0,NA,NA,NA,0,0
"1785",1011206134,0,NA,"NA.NA","NA.NA",NA,0,1,8,4,1,8,0,NA,NA,NA,0,0
"1786",1011206133,0,NA,"NA.NA","NA.NA",NA,1,0,8,4,0,10,0,NA,NA,NA,0,0
"1787",1011206132,0,NA,"NA.NA","NA.NA",NA,2,0,5,0,0,0,0,NA,NA,NA,0,0
"1788",1011206135,0,NA,"NA.NA","NA.NA",NA,0,0,4,3,0,0,0,NA,NA,NA,0,0
"1789",1011206136,0,NA,"NA.NA","NA.NA",NA,1,0,3,2,1,0,NA,NA,NA,NA,0,0
"1790",1011206129,1,"peri","NA.NA","NA.NA",NA,0,0,5,4,0,0,0,NA,NA,NA,0,0
"1791",1011206321,0,NA,"NA.NA","NA.NA",NA,0,0,5,2,0,0,0,NA,NA,NA,0,0
"1792",1011206322,0,NA,"NA.NA","NA.NA",NA,0,0,3,1,0,0,0,NA,NA,NA,1,0
"1793",1011205617,1,"peri","NA.NA","NA.NA",NA,0,1,3,5,0,20,0,"conejos",10,NA,1,1
"1794",1011206311,0,NA,"NA.NA","NA.NA",NA,0,1,2,2,0,0,0,NA,NA,NA,0,0
"1795",1011206200,0,NA,"NA.NA","NA.NA",NA,1,2,5,0,0,0,0,NA,NA,NA,0,0
"1796",1011206199,0,NA,"NA.NA","NA.NA",NA,4,3,13,3,0,4,0,"aves de corral",2,NA,0,0
"1797",1011206197,0,NA,"NA.NA","NA.NA",NA,0,0,1,1,0,0,0,NA,NA,NA,0,0
"1798",1011206198,0,NA,"NA.NA","NA.NA",NA,2,3,16,4,1,0,0,"conejos",1,NA,0,0
"1799",1011206300,0,NA,"NA.NA","NA.NA",NA,1,4,6,4,6,0,0,NA,NA,NA,0,0
"1800",1011206299,0,NA,"NA.NA","NA.NA",NA,1,0,5,1,1,0,0,NA,NA,NA,0,0
"1801",1011206185,1,"peri","NA.NA","NA.NA",NA,2,3,6,2,1,0,0,NA,NA,NA,0,0
"1802",1011206209,0,NA,"NA.NA","NA.NA",NA,0,1,3,2,1,0,0,NA,NA,NA,0,0
"1803",1011206297,0,NA,"NA.NA","NA.NA",NA,2,2,8,5,1,0,0,NA,NA,NA,0,0
"1804",1011206291,0,NA,"NA.NA","NA.NA",NA,0,0,2,4,6,35,0,NA,NA,NA,0,0
"1805",1011206296,0,NA,"NA.NA","NA.NA",NA,1,0,3,2,0,0,0,NA,NA,NA,1,1
"1806",1011206292,0,NA,"NA.NA","NA.NA",NA,0,1,2,1,0,0,0,NA,NA,NA,0,0
"1807",1011206295,0,NA,"NA.NA","NA.NA",NA,0,3,6,3,1,0,0,NA,NA,NA,0,0
"1808",1011206294,0,NA,"NA.NA","NA.NA",NA,0,1,3,1,0,0,0,NA,NA,NA,0,0
"1809",1011206293,0,NA,"NA.NA","NA.NA",NA,2,4,16,2,0,0,0,NA,NA,NA,0,0
"1810",1011206298,1,"peri","NA.NA","NA.NA",NA,0,1,4,3,1,0,0,NA,NA,NA,0,0
"1811",1011206203,0,NA,"NA.NA","NA.NA",NA,2,0,5,0,0,0,0,NA,NA,NA,1,1
"1812",1011206205,0,NA,"NA.NA","NA.NA",NA,0,2,5,3,0,0,0,NA,NA,NA,1,0
"1813",1011206059,0,NA,"NA.NA","NA.NA",NA,2,3,7,0,0,0,0,NA,NA,NA,0,0
"1814",1011206058,0,NA,"NA.NA","NA.NA",NA,0,1,4,2,2,30,0,NA,NA,NA,0,0
"1815",1011206060,0,NA,"NA.NA","NA.NA",NA,0,2,4,5,0,0,0,NA,NA,NA,0,0
"1816",1011206057,0,NA,"NA.NA","NA.NA",NA,2,1,6,1,0,0,0,NA,NA,NA,0,0
"1817",1011206056,0,NA,"NA.NA","NA.NA",NA,0,1,3,0,1,0,0,NA,NA,NA,0,0
"1818",1011206016,0,NA,"NA.NA","NA.NA",NA,0,0,2,2,1,0,0,NA,NA,NA,NA,NA
"1819",1011206014,0,NA,"NA.NA","NA.NA",NA,1,0,5,0,0,0,0,NA,NA,NA,NA,NA
"1820",1011206015,0,NA,"NA.NA","NA.NA",NA,0,0,1,0,1,0,0,NA,NA,NA,NA,NA
"1821",1011206013,0,NA,"NA.NA","NA.NA",NA,0,0,2,1,0,0,0,NA,NA,NA,NA,NA
"1822",1011206012,0,NA,"NA.NA","NA.NA",NA,1,5,9,2,1,0,0,NA,NA,NA,NA,NA
"1823",1011206017,0,NA,"NA.NA","NA.NA",NA,0,0,6,0,0,0,0,NA,NA,NA,NA,NA
"1824",1011206011,0,NA,"NA.NA","NA.NA",NA,0,2,4,1,0,0,0,NA,NA,NA,NA,NA
"1825",1011206018,0,NA,"NA.NA","NA.NA",NA,0,0,3,2,1,1,0,"equinos",8,NA,NA,NA
"1826",1011205902,0,NA,"NA.NA","NA.NA",NA,1,2,5,1,1,0,0,NA,NA,NA,0,0
"1827",1011205907,0,NA,"NA.NA","NA.NA",NA,1,1,6,2,0,0,0,NA,NA,NA,1,1
"1828",1011205942,1,"peri","NA.NA","NA.NA",NA,0,0,2,1,0,50,0,"aves de corral",20,NA,1,1
"1829",1011205941,0,NA,"NA.NA","NA.NA",NA,0,2,4,1,1,0,0,"porcinos",1,NA,0,0
"1830",1011205943,0,NA,"NA.NA","NA.NA",NA,1,1,4,1,0,0,0,NA,NA,NA,1,1
"1831",1011205890,0,NA,"NA.NA","NA.NA",NA,0,2,4,1,0,30,0,NA,NA,NA,1,1
"1832",1011205880,1,"peri","NA.NA","NA.NA",NA,0,2,4,1,1,20,0,NA,NA,NA,1,1
