idviv,fecharecol,lat,Columna1,LAT2,lon,Columna3,LON4,estadoviv,eval+ID,eval+PD,eval+IDPD,numidad,numidn,numpda,numpdn,presidad,presidn,prespda,prespdn,otraespecie,idotra,pdotra,menores0a4,menores5a14,totalhabit,techocol,paredcol,numperro,numgato,numgallinas,numcabras,gallinerosize,corralsize,otroanimal,cantotro,numinsectos,idnegativo,idpositivo,pdnegativo,pdpositivo
1011208356,2/10/2018,-28,43728398,"-28,437284",-65,70428101,"-65,70428101",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208695,2/11/2018,-28,440322,"-28,004403",-65,70428596,"-65,70428596",Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,2,2,3,0,,,conejos,2,,,,,
1011208254,26/9/2018,-28,43786803,"-28,437868",-65,70428696,"-65,70428696",Evaluada,,,,0,0,0,0,,,,,,,,0,0,5,No,No,4,0,0,0,,,,,,,,,
1011208775,7/11/2018,-28,44357049,"-28,443570",-65,70429292,"-65,70429292",Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208759,5/11/2018,-28,4431918,"-28,044319",-65,70430054,"-65,70430054",Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,0,0,0,0,,,,,,,,,
1011205735,17/4/2018,-28,44279969,"-28,442800",-65,70430306,"-65,70430306",Evaluada,,,,0,0,0,0,,,,,,,,2,2,9,No,No,0,0,0,0,,,,,,,,,
1011205912,17/4/2018,-28,44517596,"-28,445176",-65,70430499,"-65,70430499",Evaluada,,,,0,0,0,0,,,,,,,,2,6,12,No,No,4,0,0,0,,,,,,,,,
1011208774,7/11/2018,-28,4436378,"-28,044364",-65,70431236,"-65,70431236",Evaluada,,,,0,0,0,0,,,,,,,,0,3,13,No,No,5,1,0,0,,,,,,,,,
1011208819,7/11/2018,-28,44243701,"-28,442437",-65,70431404,"-65,70431404",Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011205867,17/4/2018,-28,44346412,"-28,443464",-65,70432653,"-65,70432653",Evaluada,,,,0,0,0,0,,,,,,,,2,2,6,No,No,2,0,0,0,,,,,,,,,
1011208817,7/11/2018,-28,44259601,"-28,442596",-65,70434103,"-65,70434103",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011205964,17/4/2018,-28,441717,"-28,004417",-65,70434497,"-65,70434497",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,No,1,5,3,0,Chico,,,,,,,,
1011205732,17/4/2018,-28,44302793,"-28,443028",-65,70435687,"-65,70435687",Evaluada,,,,0,0,0,0,,,,,,,,0,3,6,No,No,6,4,0,0,,,,,,,,,
1011208255,26/9/2018,-28,43815897,"-28,438159",-65,70436299,"-65,70436299",Evaluada,,,,0,0,0,0,,,,,,,,0,3,5,No,No,3,0,0,0,,,,,,,,,
1011205734,17/4/2018,-28,44238806,"-28,442388",-65,70436768,"-65,70436768",Evaluada,,,,0,0,0,0,,,,,,,,1,0,6,No,No,2,1,0,0,,,,,,,,,
1011208268,28/9/2018,-28,44779204,"-28,447792",-65,70437699,"-65,70437699",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206075,11/6/2018,-28,44992062,"-28,449921",-65,70438461,"-65,70438461",Evaluada y Rociada/tratada,,,,0,0,0,0,,,,,,,,0,1,3,No,No,3,1,0,0,,,,,,,,,
1011206075,20/4/2018,-28,44992062,"-28,449921",-65,70438461,"-65,70438461",Evaluada,,1,,0,0,0,1,,,,,,,,0,1,3,Si,No,2,1,0,0,,,,,1,0,0,1,0
1011208253,26/9/2018,-28,43868501,"-28,438685",-65,70438503,"-65,70438503",Deshabitada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208818,7/11/2018,-28,44254497,"-28,442545",-65,70440196,"-65,70440196",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,0,0,0,0,,,,,,,,,
1011208325,28/9/2018,-28,44848497,"-28,448485",-65,70440599,"-65,70440599",Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,Si,No,0,0,0,0,,,,,,,,,
1011208251,26/9/2018,-28,43844202,"-28,438442",-65,70441898,"-65,70441898",Evaluada,,,,0,0,0,0,,,,,,,,0,1,4,No,No,3,0,0,0,,,,,,,,,
1011206111,19/4/2018,-28,44793403,"-28,447934",-65,70442996,"-65,70442996",Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,No,No,3,0,0,0,,,,,,,,,
1011205814,17/4/2018,-28,43800533,"-28,438005",-65,70444136,"-65,70444136",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,Si,3,4,0,0,,,Otros animales,2,,,,,
1011208353,2/10/2018,-28,43824798,"-28,438248",-65,70445402,"-65,70445402",Evaluada,,,,0,0,0,0,,,,,,,,1,0,3,Si,Si,0,0,0,0,,,,,,,,,
1011205863,17/4/2018,-28,44344661,"-28,443447",-65,70446718,"-65,70446718",Evaluada,,,,0,0,0,0,,,,,,,,1,1,5,No,No,3,0,0,0,,,,,,,,,
1011208352,2/10/2018,-28,43832803,"-28,438328",-65,70447204,"-65,70447204",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,Si,0,0,0,0,,,,,,,,,
1011208230,26/9/2018,-28,43926999,"-28,439270",-65,70450196,"-65,70450196",Evaluada,,,,0,0,0,0,,,,,,,,0,1,2,No,Si,0,1,0,0,,,,,,,,,
1011208762,5/11/2018,-28,44180501,"-28,441805",-65,70451101,"-65,70451101",Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,3,0,0,0,,,,,,,,,
1011208398,8/10/2018,-28,458226,"-28,004582",-65,70451101,"-65,70451101",Evaluada,,,,0,0,0,0,,,,,,,,2,0,6,No,No,7,10,0,0,,,,,,,,,
1011205815,17/4/2018,-28,43828243,"-28,438282",-65,70451328,"-65,70451328",Evaluada,,,,0,0,0,0,,,,,,,,0,1,2,Si,Si,1,0,0,0,,,Otros animales,1,,,,,
1011208816,7/11/2018,-28,44275401,"-28,442754",-65,70451504,"-65,70451504",Evaluada,,,,0,0,0,0,,,,,,,,0,2,4,No,No,2,0,0,0,,,,,,,,,
1011208326,28/9/2018,-28,44848597,"-28,448486",-65,70452099,"-65,70452099",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208760,5/11/2018,-28,4432187,"-28,044322",-65,70454546,"-65,70454546",Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,3,0,0,0,,,,,,,,,
1011208396,3/10/2018,-28,45840503,"-28,458405",-65,70454597,"-65,70454597",Evaluada,,,,0,0,0,0,,,,,,,,0,1,4,No,No,3,1,0,0,,,,,,,,,
1011208770,5/11/2018,-28,44300102,"-28,443001",-65,70455401,"-65,70455401",Evaluada,,,,0,0,0,0,,,,,,,,0,3,6,No,No,2,0,0,0,,,,,,,,,
1011208330,2/10/2018,-28,43859298,"-28,438593",-65,70455804,"-65,70455804",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208391,9/10/2018,-28,45833303,"-28,458333",-65,70456197,"-65,70456197",Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,0,0,3,No,No,2,1,10,0,Mediano,,,,,,,,
1011208391,3/10/2018,-28,45833303,"-28,458333",-65,70456197,"-65,70456197",Evaluada,,,,0,0,0,0,,,,,T. guasayana,,Si,0,0,3,No,No,2,1,10,0,Mediano,,,,2,0,0,2,0
1011208399,8/10/2018,-28,458442,"-28,004584",-65,70457798,"-65,70457798",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208305,28/9/2018,-28,44703599,"-28,447036",-65,70458704,"-65,70458704",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208354,2/10/2018,-28,43814396,"-28,438144",-65,70459701,"-65,70459701",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208327,28/9/2018,-28,44849302,"-28,448493",-65,70462702,"-65,70462702",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208270,2/10/2018,-28,43889096,"-28,438891",-65,70463196,"-65,70463196",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206028,19/4/2018,-28,44833502,"-28,448335",-65,70463599,"-65,70463599",Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,No,No,2,0,0,0,,,,,,,,,
1011205899,17/4/2018,-28,43985798,"-28,439858",-65,70464001,"-65,70464001",Evaluada,,,,0,0,0,0,,,,,,,,0,3,7,No,No,3,1,0,0,,,Otros animales,1,,,,,
1011205900,17/4/2018,-28,44008496,"-28,440085",-65,70469298,"-65,70469298",Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,4,0,0,0,,,,,,,,,
1011208724,2/11/2018,-28,44113303,"-28,441133",-65,70469701,"-65,70469701",Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,No,No,1,0,0,0,,,,,,,,,
1011208694,2/11/2018,-28,44002503,"-28,440025",-65,70470204,"-65,70470204",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208392,3/10/2018,-28,45877099,"-28,458771",-65,70470296,"-65,70470296",Evaluada,,,,0,0,0,0,,,,,,,,0,2,6,No,No,3,0,0,0,,,,,,,,,
1011208397,3/10/2018,-28,45901599,"-28,459016",-65,70471997,"-65,70471997",Evaluada,,,,0,0,0,0,,,,,,,,0,0,6,No,No,4,1,0,0,,,,,,,,,
1011205962,17/4/2018,-28,44069097,"-28,440691",-65,70472701,"-65,70472701",Evaluada,,,,0,0,0,0,,,,,,,,0,1,4,No,No,4,0,0,0,,,,,,,,,
1011208403,8/10/2018,-28,45954103,"-28,459541",-65,70473104,"-65,70473104",Evaluada,,,,0,0,0,0,,,,,,,,1,0,7,No,Si,4,0,0,0,,,,,,,,,
1011208722,2/11/2018,-28,44084,"-28,000441",-65,70474202,"-65,70474202",Evaluada,,,,0,0,0,0,,,,,,,,1,0,3,No,No,1,0,0,0,,,,,,,,,
1011205963,17/4/2018,-28,44094796,"-28,440948",-65,70474504,"-65,70474504",Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,No,No,2,3,0,0,,,,,,,,,
1011208351,2/10/2018,-28,43840598,"-28,438406",-65,70477001,"-65,70477001",Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,Si,Si,0,0,0,0,,,Otros animales,1,,,,,
1011208711,2/11/2018,-28,43975103,"-28,439751",-65,70477303,"-65,70477303",Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,No,No,1,0,0,0,,,,,,,,,
1011208328,28/9/2018,-28,44840903,"-28,448409",-65,70477303,"-65,70477303",Evaluada,,,,0,0,0,0,,,,,,,,1,1,4,No,No,0,0,0,0,,,,,,,,,
1011208402,8/10/2018,-28,459262,"-28,004593",-65,70477404,"-65,70477404",Evaluada,,1,,0,0,0,3,,,,,,,,0,0,1,No,No,0,0,0,0,,,,,2,0,0,2,0
1011208402,9/10/2018,-28,459262,"-28,004593",-65,70477404,"-65,70477404",Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,0,0,1,No,No,0,0,0,0,,,,,,,,,
1011205731,17/4/2018,-28,44297479,"-28,442975",-65,70479189,"-65,70479189",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,1,0,0,0,,,,,,,,,
1011208725,2/11/2018,-28,44135197,"-28,441352",-65,70480396,"-65,70480396",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208712,2/11/2018,-28,44015897,"-28,440159",-65,70480698,"-65,70480698",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208393,3/10/2018,-28,45910098,"-28,459101",-65,70481301,"-65,70481301",Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206344,26/4/2018,-28,45706577,"-28,457066",-65,70481662,"-65,70481662",Evaluada,,,,0,0,0,0,,,,,,,,1,2,7,No,No,2,0,0,0,,,,,,,,,
1011208708,5/11/2018,-28,4423293,"-28,044233",-65,70483891,"-65,70483891",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011205967,17/4/2018,-28,44258998,"-28,442590",-65,70484503,"-65,70484503",Evaluada,,,,0,0,0,0,,,,,,,,1,2,6,No,No,1,1,0,0,,,,,,,,,
1011205864,17/4/2018,-28,44350453,"-28,443505",-65,70484629,"-65,70484629",Evaluada,,1,,0,0,3,0,,,,,,,,0,0,2,No,Si,5,1,20,0,Chico,,conejos,2,,,,,
1011205699,17/4/2018,-28,44372958,"-28,443730",-65,70484662,"-65,70484662",Evaluada,,,,0,0,0,0,,,,,,,,0,6,11,No,No,0,0,0,0,,,,,,,,,
1011208758,5/11/2018,-28,44304662,"-28,443047",-65,70484922,"-65,70484922",Evaluada,,,,0,0,0,0,,,,,,,,1,0,7,No,No,2,0,0,0,,,,,,,,,
1011208714,2/11/2018,-28,44070002,"-28,440700",-65,70485601,"-65,70485601",Evaluada,,,,0,0,0,0,,,,,,,,1,0,3,No,No,1,0,0,0,,,,,,,,,
1011208763,5/11/2018,-28,44183703,"-28,441837",-65,70485702,"-65,70485702",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208768,5/11/2018,-28,44271797,"-28,442718",-65,70486297,"-65,70486297",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208765,5/11/2018,-28,44216803,"-28,442168",-65,70488996,"-65,70488996",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208757,5/11/2018,-28,44317696,"-28,443177",-65,70490622,"-65,70490622",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208756,5/11/2018,-28,44327419,"-28,443274",-65,70491779,"-65,70491779",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208766,5/11/2018,-28,44234296,"-28,442343",-65,70492097,"-65,70492097",Evaluada,,,,0,0,0,0,,,,,,,,1,0,4,No,No,0,1,0,0,,,,,,,,,
1011208713,2/11/2018,-28,440537,"-28,004405",-65,70493002,"-65,70493002",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208767,5/11/2018,-28,44260297,"-28,442603",-65,70495098,"-65,70495098",Evaluada,,,,0,0,0,0,,,,,,,,1,0,6,No,No,7,1,0,0,,,Otros animales,3,,,,,
1011208394,3/10/2018,-28,45938404,"-28,459384",-65,70495299,"-65,70495299",Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,6,0,0,0,,,,,,,,,
1011208707,2/11/2018,-28,44519256,"-28,445193",-65,70495953,"-65,70495953",Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208302,28/9/2018,-28,44703699,"-28,447037",-65,70496003,"-65,70496003",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208260,28/9/2018,-28,44781802,"-28,447818",-65,70497604,"-65,70497604",Evaluada,,,,0,0,0,0,,,,,,,,0,1,5,No,No,2,1,0,0,,,,,,,,,
1011205820,27/4/2018,-28,44107771,"-28,441078",-65,70498191,"-65,70498191",Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,Si,Si,2,0,10,0,Mediano,,Otros animales,1,,,,,
1011205820,17/4/2018,-28,44107771,"-28,441078",-65,70498191,"-65,70498191",Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,Si,Si,2,0,10,0,,,Otros animales,1,,,,,
1011208267,28/9/2018,-28,44770696,"-28,447707",-65,70498803,"-65,70498803",Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,1,1,1,0,Chico,,,,,,,,
1011208755,5/11/2018,-28,4433741,"-28,044337",-65,70501426,"-65,70501426",Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208740,5/11/2018,-28,44193996,"-28,441940",-65,70501602,"-65,70501602",Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011205970,18/4/2018,-28,4433135,"-28,044331",-65,70501929,"-65,70501929",Evaluada,,,,0,0,0,0,,,,,,,,2,0,7,No,No,3,2,0,0,,,,,,,,,
1011208395,9/10/2018,-28,45939502,"-28,459395",-65,70503304,"-65,70503304",Evaluada y Rociada/tratada,1,,,,,,,Si,No,No,No,,,,0,0,3,No,No,1,2,30,0,,,,,3,3,0,0,0
1011208395,3/10/2018,-28,45939502,"-28,459395",-65,70503304,"-65,70503304",Evaluada,1,,,1,1,0,0,,,,,,,,0,0,3,No,No,1,2,30,0,Mediano,,,,1,1,0,0,0
1011206029,19/4/2018,-28,44831901,"-28,448319",-65,70504804,"-65,70504804",Evaluada,,,,0,0,0,0,,,,,,,,0,1,5,Si,Si,1,1,0,0,,,,,,,,,
1011208754,5/11/2018,-28,44363151,"-28,443632",-65,70505575,"-65,70505575",Evaluada,,,,0,0,0,0,,,,,,,,0,1,4,Si,No,2,0,0,0,,,Otros animales,1,,,,,
1011205901,27/4/2018,-28,44131517,"-28,441315",-65,70505961,"-65,70505961",Evaluada y Rociada/tratada,,1,,,,,,No,No,Si,Si,,,,1,2,6,Si,Si,4,2,20,0,Grande,,Otros animales,15,5,0,0,5,0
1011205901,17/4/2018,-28,44131517,"-28,441315",-65,70505961,"-65,70505961",Evaluada,,1,,0,0,1,2,,,,,,,,0,3,8,Si,Si,4,2,20,0,,,Otros animales,14,,,,,
1011205861,17/4/2018,-28,44340269,"-28,443403",-65,70506212,"-65,70506212",Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,No,No,4,4,0,0,,,,,,,,,
1011208331,28/9/2018,-28,44781903,"-28,447819",-65,70509104,"-65,70509104",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011205818,17/4/2018,-28,44028076,"-28,440281",-65,70509615,"-65,70509615",Evaluada,,,,0,0,0,0,,,,,,,,0,4,6,No,No,2,1,0,0,,,,,,,,,
1011208266,28/9/2018,-28,44772004,"-28,447720",-65,70510202,"-65,70510202",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208752,5/11/2018,-28,44405614,"-28,444056",-65,70510956,"-65,70510956",Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208753,5/11/2018,-28,44407625,"-28,444076",-65,70511878,"-65,70511878",Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206074,20/4/2018,-28,44945014,"-28,449450",-65,70512038,"-65,70512038",Evaluada,,,,0,0,0,0,,,,,,,,1,2,6,Si,No,4,2,0,0,,,,,,,,,
1011206073,20/4/2018,-28,44945383,"-28,449454",-65,70512231,"-65,70512231",Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,Si,Si,0,3,0,0,,,,,,,,,
1011205819,17/4/2018,-28,43933981,"-28,439340",-65,70512499,"-65,70512499",Evaluada,,,,0,0,0,0,,,,,,,,0,2,4,No,No,2,1,8,0,,,,,,,,,
1011208672,24/10/2018,-28,44434598,"-28,444346",-65,70516698,"-65,70516698",Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208751,5/11/2018,-28,44433324,"-28,444333",-65,70517058,"-65,70517058",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208332,28/9/2018,-28,44781098,"-28,447811",-65,70519003,"-65,70519003",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208671,24/10/2018,-28,44463198,"-28,444632",-65,70523697,"-65,70523697",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208610,24/10/2018,-28,44497597,"-28,444976",-65,70526002,"-65,70526002",Evaluada,,,,0,0,0,0,,,,,,,,0,4,6,Si,Si,1,0,0,0,,,,,,,,,
1011205862,17/4/2018,-28,44356244,"-28,443562",-65,70526002,"-65,70526002",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,1,0,0,0,,,,,,,,,
1011206030,19/4/2018,-28,44820401,"-28,448204",-65,70526999,"-65,70526999",Evaluada,,,,0,0,0,0,,,,,,,,0,3,5,No,No,1,2,0,0,,,conejos,2,,,,,
1011208710,5/11/2018,-28,44444296,"-28,444443",-65,70528542,"-65,70528542",Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011205925,17/4/2018,-28,44632797,"-28,446328",-65,70530101,"-65,70530101",Evaluada,,,,0,0,0,0,,,,,,,,0,1,5,No,No,2,0,0,0,,,,,,,,,
1011205971,17/4/2018,-28,445628,"-28,004456",-65,70530101,"-65,70530101",Evaluada,,,,0,0,0,0,,,,,,,,0,2,5,Si,Si,5,3,0,0,,,,,,,,,
1011208649,24/10/2018,-28,44547704,"-28,445477",-65,70531199,"-65,70531199",Evaluada,,,,0,0,0,0,,,,,,,,3,0,5,Si,Si,0,0,0,0,,,,,,,,,
1011208265,28/9/2018,-28,44771501,"-28,447715",-65,70531802,"-65,70531802",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011205976,18/4/2018,-28,442738,"-28,004427",-65,70531802,"-65,70531802",Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,Si,Si,0,0,0,0,,,,,,,,,
1011205926,17/4/2018,-28,44690699,"-28,446907",-65,70532397,"-65,70532397",Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,0,0,0,0,,,,,,,,,
1011206166,21/6/2018,-28,45683946,"-28,456839",-65,70536689,"-65,70536689",Evaluada y Rociada/tratada,,,,0,0,0,0,,,,,,,,1,1,6,No,No,2,2,10,0,Mediano,Chico,chancho,1,,,,,
1011206166,23/4/2018,-28,45683946,"-28,456839",-65,70536689,"-65,70536689",Evaluada,,1,,0,0,7,10,,,,,,,,1,2,6,No,No,1,2,13,0,Chico,Chico,porcinos,1,1,0,0,1,0
1011205817,17/4/2018,-28,44039056,"-28,440391",-65,70537351,"-65,70537351",Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,Si,Si,5,0,40,0,,,conejos,7,,,,,
1011208650,24/10/2018,-28,44507001,"-28,445070",-65,70542699,"-65,70542699",Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,Si,No,2,0,0,0,,,,,,,,,
1011208339,28/9/2018,-28,44828598,"-28,448286",-65,70543503,"-65,70543503",Evaluada,,,,0,0,0,0,,,,,,,,1,1,4,No,No,2,0,0,0,,,,,,,,,
1011205972,17/4/2018,-28,44506599,"-28,445066",-65,70543897,"-65,70543897",Evaluada,,,,0,0,0,0,,,,,,,,1,1,5,No,Si,4,0,0,0,,,,,,,,,
1011205977,18/4/2018,-28,441804,"-28,004418",-65,70552598,"-65,70552598",Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,Si,No,3,0,1,0,,,,,,,,,
1011208786,7/11/2018,-28,44605899,"-28,446059",-65,70554903,"-65,70554903",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208715,2/11/2018,-28,44166897,"-28,441669",-65,70555003,"-65,70555003",Evaluada,,,,0,0,0,0,,,,,,,,0,2,4,No,No,0,0,0,0,,,Otros animales,4,,,,,
1011208732,5/11/2018,-28,43996703,"-28,439967",-65,70567702,"-65,70567702",Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,3,0,0,0,,,,,,,,,
1011208731,5/11/2018,-28,439631,"-28,004396",-65,70569102,"-65,70569102",Evaluada,,,,0,0,0,0,,,,,,,,0,1,4,No,No,1,0,0,0,,,,,,,,,
1011208716,2/11/2018,-28,44164098,"-28,441641",-65,70569797,"-65,70569797",Evaluada,,,,0,0,0,0,,,,,T. guasayana,,Si,0,3,6,Si,No,7,1,0,0,,,,,3,0,0,3,0
1011208718,2/11/2018,-28,44179797,"-28,441798",-65,70569797,"-65,70569797",Evaluada,,,,0,0,0,0,,,,,,,,1,1,4,Si,Si,0,0,0,0,,,,,,,,,
1011208709,5/11/2018,-28,44514855,"-28,445149",-65,70571926,"-65,70571926",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208258,28/9/2018,-28,44800997,"-28,448010",-65,70574198,"-65,70574198",Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,No,No,2,0,0,0,,,,,,,,,
1011208423,8/10/2018,-28,44787803,"-28,447878",-65,70577702,"-65,70577702",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208734,5/11/2018,-28,44093103,"-28,440931",-65,70580501,"-65,70580501",Evaluada,,,,0,0,0,0,,,,,,,,1,0,3,No,No,2,0,0,0,,,,,,,,,
1011208259,28/9/2018,-28,44815003,"-28,448150",-65,70581499,"-65,70581499",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208340,2/10/2018,-28,44854004,"-28,448540",-65,70582303,"-65,70582303",Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,Si,Si,1,0,0,0,,,,,,,,,
1011206141,20/4/2018,-28,44732299,"-28,447323",-65,70583301,"-65,70583301",Evaluada,,,,0,0,0,0,,,,,,,,0,1,6,Si,Si,3,0,0,0,,,,,,,,,
1011208341,2/10/2018,-28,44897103,"-28,448971",-65,70588699,"-65,70588699",Evaluada,,,,0,0,0,0,,,,,,,,0,1,6,Si,Si,4,1,0,0,,,conejos,1,,,,,
1011208342,2/10/2018,-28,44910196,"-28,449102",-65,70590199,"-65,70590199",Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,Si,Si,1,0,0,0,,,,,,,,,
1011205973,17/4/2018,-28,44379102,"-28,443791",-65,70593803,"-65,70593803",Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,Si,Si,1,2,0,0,,,,,,,,,
1011206019,20/4/2018,-28,44944201,"-28,449442",-65,70595002,"-65,70595002",Evaluada,,,,0,0,0,0,,,,,,,,1,1,5,No,No,5,2,0,0,,,,,,,,,
1011208343,2/10/2018,-28,44974804,"-28,449748",-65,70600903,"-65,70600903",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208424,8/10/2018,-28,44904899,"-28,449049",-65,70601003,"-65,70601003",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208735,5/11/2018,-28,44212201,"-28,442122",-65,70603803,"-65,70603803",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206143,20/4/2018,-28,44919299,"-28,449193",-65,70604599,"-65,70604599",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,Si,4,1,0,0,,,,,,,,,
1011208733,5/11/2018,-28,440523,"-28,004405",-65,70605597,"-65,70605597",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206271,25/4/2018,-28,44695502,"-28,446955",-65,70605705,"-65,70605705",Evaluada,,,,0,0,0,0,,,,,,,,0,1,7,No,No,2,0,0,0,,,,,,,,,
1011208425,8/10/2018,-28,44953497,"-28,449535",-65,70607902,"-65,70607902",Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208788,7/11/2018,-28,44526196,"-28,445262",-65,70608396,"-65,70608396",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208344,2/10/2018,-28,45001902,"-28,450019",-65,70608497,"-65,70608497",Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,6,0,6,0,,,,,,,,,
1011206020,20/4/2018,-28,45003797,"-28,450038",-65,70608597,"-65,70608597",Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,No,No,0,1,0,0,,,,,,,,,
1011208422,8/10/2018,-28,44748199,"-28,447482",-65,70609997,"-65,70609997",Evaluada,,,,0,0,0,0,,,,,,,,1,0,5,No,No,3,0,0,0,,,,,,,,,
